"srch_num","srch_nme","srch_tag","srch_cat","srch_des","srch_str","srch_sts","_key"
"GMC-214","Using eval in stats","eval,stats",SPL,"count as num_data_samples max(eval(if(_time >= relative_time(maxtime, ""-1d@d""), count, null))) as ""count"" avg(eval(if(_time<relative_time(maxtime, ""-1d@d""), count,null))) as avg stdev(eval(if(_time<relative_time(maxtime, ""-1d@d""), count, null))) as stdev by ""dest""

count as total, count(eval('summary.complete'<1 AND 'summary.is_inprogress'=0)) as enabled

count sparkline as trend sum(eval(action=""success"")) as success_count sum(eval(action=""failure"")) as failure_count values(Workstation_Name) as Workstations earliest(_time) as earliestTime latest(_time) as latestTime by User, src_ip

count sparkline sum(eval(AUT_code=""AUT24326"")) as success_count sum(eval(AUT_code=""AUT24327"")) as failure_count 

values(ua) as ua count(eval(match(signature_id,""(?i)fclog0[^1]""))) as bad_login count(eval(match(signature_id,""(?i)fclog01""))) as locked_login","avg(bytes_out) as avg_bytes_out sum(eval(if(action=""allowed"",bytes_out,0))) as bytes_allowed sum(eval(if(action=""blocked"",bytes_out,0))) as bytes_blocked sum(eval(if(action=""allowed"",packets_out,0))) as packets_allowed sum(eval(if(action=""blocked"",packets_out,0))) as packets_blocked earliest(_time) as _time by src_ip dest_ip app protocol",0,5ff21b77edc6575d273a0bac
"GMC-213","Report on Forwarder Connection Types",forwarding,,,"index=_internal source=*metrics.log group=tcpin_connections 
| eval sourceHost=if(isnull(hostname), sourceHost,hostname) 
| eval connectType=case(fwdType==""uf"",""univ fwder"", fwdType==""lwf"", ""lightwt fwder"",fwdType==""full"", ""heavy fwder"", connectType==""cooked"" or connectType==""cookedSSL"",""Splunk fwder"", connectType==""raw"" or connectType==""rawSSL"",""legacy fwder"") 
| eval version=if(isnull(version),""pre 4.2"",version) 
| rename version as Ver 
| fields connectType connectionType sourceIp sourceHost destPort kb tcp_eps tcp_Kprocessed tcp_KBps splunk_server Ver 
| eval Indexer= splunk_server 
| eval Hour=relative_time(_time,""@h"") 
| stats avg(tcp_KBps) sum(tcp_eps) sum(tcp_Kprocessed) sum(kb) by Hour connectType connectionType sourceIp sourceHost destPort Indexer Ver 
| fieldformat Hour=strftime(Hour,""%x %H"")",0,5ff21b77edc6575d273a0bad
"GMC-212","Users with Index access","rest,users",Identities,,"| rest /services/authentication/users 
| table title roles 
| rename title as user 
| mvexpand roles 
| join type=left roles 
    [ rest /services/authorization/roles 
    | table title srchIndexesAllowed srchIndexesDefault 
    | rename title as roles] 
| makemv srchIndexesAllowed tokenizer=(\S+) 
| makemv srchIndexesDefault tokenizer=(\S+) 
| fillnull value="" "" 
| mvexpand srchIndexesAllowed 
| mvexpand srchIndexesDefault 
| join type=left max=999 srchIndexesAllowed 
    [ rest /services/data/indexes 
    | table title 
    | eval srchIndexesAllowed = if(match(title, ""^_""), ""_*"", ""*"") 
    | rename title as IndexesAllowed] 
| join type=left max=999 srchIndexesDefault 
    [ rest /services/data/indexes 
    | table title 
    | eval srchIndexesDefault = if(match(title, ""^_""), ""_*"", ""*"") 
    | rename title as IndexesDefault] 
| stats values(*) as * by user 
| foreach srch* 
    [ eval <<FIELD>> = mvappend(<<FIELD>>, <<MATCHSTR>>) 
    | eval <<FIELD>> = mvfilter(match(<<FIELD>>, ""^[^*]+$""))] 
| fields - Indexes*",0,5ff21b77edc6575d273a0bae
"GMC-207","Data Sources Mapped to Indexes","map,rest","Data_Onboarding",,"| rest /services/data/indexes count=0 
| dedup title 
| fields title 
| map 
    [| metadata type=sourcetypes index=""$title$"" 
    | eval type=""$title$""] maxsearches=1000 
| stats values(totalCount) AS EventCount values(sourcetype) AS Sourcetype by type 
| rename type as index 
| fields index Sourcetype EventCount",0,5ff21b77edc6575d273a0baf
"GMC-206","Incomplete Data Model Accelerations",rest,"Data_Models",,"| rest /services/admin/summarization by_tstats=t splunk_server=local count=0 
| stats count as total, count(eval('summary.complete'<1 AND 'summary.is_inprogress'=0)) as enabled 
| eval op = enabled . ""/"" . total 
| fields op, enabled",0,5ff21b77edc6575d273a0bb0
"GMC-095","Bundle Replication attempts",bundle,"Search_Head_Cluster",,"index=_internal source=*metrics.log group=bundle* total_bytes!=0 
| stats sum(success_count), sum(total_count) by host, group 
| rename sum(total_count) AS ""Total Attempts"", sum(success_count) AS ""Successful Attempts"", host as ""Instance"", group as ""Transfer Type""",0,5ff21b77edc6575d273a0bb1
"GMC-096","Number of Scheduled Searches set to run each minute",rest,"Scheduled_Jobs",,"| rest /servicesNS/-/-/saved/searches splunk_server=local
| regex cron_schedule=""\*\s\*\s\*\s\*$""
| search is_scheduled=1 disabled=0
| eval cron_schedule=if(title=""test1 Clone"",""1,12,24,36,48 * * * *"",cron_schedule)
| fields title cron_schedule
| rex field=cron_schedule ""^(?<minute_position>(?<first_minute>[^-\/\s,]+)(?:[^\/]*\/(?<divisor>\S+))?\S*)""
| eval first_minute=case(match(minute_position,""^\*""),""0"",match(cron_schedule,"",""),split(minute_position,"",""),1=1,first_minute)
| mvexpand first_minute
| eval divisor=if(match(minute_position,""\*$""),""1"",divisor)
| eval multiplier=round(60/divisor,2)
| eval trimmer=floor(60-multiplier)
| eval rex=""^.{"".trimmer.""}(.*)""
| eval job_run_count=split(replace(""||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"",rex,""\1""),"""")
| fillnull value="" | "" job_run_count
| eval count=1
| mvexpand job_run_count
| streamstats sum(count) AS count by title
| eval scheduled_min=if(isnull(multiplier),first_minute,floor((60/multiplier)*(count-1)+first_minute)),scheduled_min=if(len(scheduled_min)=1,""0"".scheduled_min,scheduled_min)
| where scheduled_min < 60
| stats count(cron_schedule) by scheduled_min",0,5ff21b77edc6575d273a0bb2
"GMC-205","Saved Searches with Suggested Cron Schedule",rest,"Scheduled_Jobs",,"| rest /servicesNS/-/-/saved/searches splunk_server=local 
| search is_scheduled=1 disabled=0 
| fields search title author cron_schedule eai:acl.app eai:acl.sharing dispatch.earliest_time dispatch.latest_time action.summary_index search 
| search NOT (dispatch.earliest_time=rt* OR dispatch.latest_time=rt* OR action.summary_index=1 OR search=*timechart* OR search=bin OR search=span OR search=*bucket*) 
| eval fudge_author = case(
    'eai:acl.sharing' == ""user"", 'author',
    'eai:acl.sharing' == ""global"", ""nobody"",
    'eai:acl.sharing' == ""app"", ""nobody"") 
| eval cron_type=case
    (match(cron_schedule,""\*/5 \* \* \* \*""),5,
    match(cron_schedule,""\*/10 \* \* \* \*""),10,
    match(cron_schedule,""\*/15 \* \* \* \*""),15,
    match(cron_schedule,""\*/30 \* \* \* \*""),30,
    match(cron_schedule,""^0 \* \* \* \*""),0,0=0,-1) 
| where cron_type >= 0 
| sort cron_type 
| eval reset_count=case(cron_type=5,4,
    cron_type=10,9,
    cron_type=15,14,
    cron_type=30,29,
    cron_type=0,59
    ) 
| streamstats count reset_after=""count=reset_count"" by cron_type 
| eval lower_bound=count 
| eval upper_bound=59 
| eval new_cron=case
    (
    cron_type=0,count . "" * * * *"",
    cron_type!=0,lower_bound . ""-"" . upper_bound . ""/"" . cron_type . "" * * * *""
    ) 
| eval encoded_title=title 
| rex field=encoded_title mode=sed
    ""s:%:%25:g s:\+:%2B:g s:\"":%22:g s:\(:%28:g s:\):%29:g s: :%20:g  s:<:%3C:g  s:>:%3E:g  s:#:%23:g  s:{:%7B:g  s:}:%7D:g  s:\|:%7C:g s:\\\:%5C:g  s:\^:%5E:g  s:~:%7E:g
     s:\[:%5B:g  s:\]:%5D:g  s:\`:%60:g  s:;:%3B:g  s:/:%2F:g  s:\?:%3F:g  s/:/%3A/g  s:@:%40:g  s:=:%3D:g  s:&:%26:g  s:\$:%24:g  s:\!:%21:g  s:\*:%2A:g"" 
| fields title author dispatch.earliest_time dispatch.latest_time cron_schedule new_cron eai:acl.app eai:acl.sharing",0,5ff21b77edc6575d273a0bb3
"GMC-108","Log Lags",lag,"Data_Onboarding",,"index=* sourcetype=* 
| eval time=_time 
| eval itime=_indextime 
| eval lag=(itime-time)/60 
| stats AVG(lag) MIN(lag) MAX(lag) MEDIAN(lag) by host,sourcetype",0,5ff21b77edc6575d273a0bb4
"GMC-097","Users Browser & Location Info based on their Client IP",users,Usage,,"index=_internal sourcetype=splunkd_ui_access useragent=* status=200 user!=""-"" 
| eval user=lower(trim(user)) 
| rex field=useragent ""(?<Browser_and_Version>(MSIE|Trident|(?!Gecko.+)Firefox|(?!appleWebKit.+Chrome.+)Safari(?!.+Edge)|(?!appleWebKit.+)Chrome(?!.+Edge)|(?!appleWebKit.+Chrome.+Safari.+)Edge|appleWebKit(?!.+Chrome|.+Safari)|Gecko(?!.+Firefox))(?: |\/)([\d\.apre]+)|Splunk.*?\s)"" 
| rex field=useragent ""(Version/|iPhone\sOS\s)(?<Safari_Version>.*?)\s"" 
| rex field=Browser_and_Version ""(?<Browser_Name>.*?)/"" 
| rex field=Browser_and_Version ""/(?<Browser_Version>.*?)$"" 
| rex field=useragent ""(?<Architecture>(Win64|x86_64))"" 
| rex field=useragent ""(?<OS_Name>(Linux|Macintosh|Windows\s*\w+|iPhone|iPad))"" 
| rex field=useragent ""(Linux\s|Macintosh;\s|i\w+;\s|Windows\sNT\s)(?<OS_Version>.*?)[;)]"" 
| eval 
    Browser_Version = if(isnotnull(Safari_Version), Safari_Version, Browser_Version), 
    Browser_Name=if(Browser_Name=""Trident"", ""Internet Explorer"", Browser_Name), 
    OS_Name = case ( 
    match(useragent,""Windows NT 6.1""), ""Windows 7"", 
    match(useragent,""Windows NT 6.2""), ""Windows 8"", 
    match(useragent,""Windows NT 6.3""), ""Windows 8.1"", 
    match(useragent,""Windows NT 10.0""), ""Windows 10"", 
    match(useragent,""Pixel""), ""Google Pixel"",
    match(useragent,""Android""), ""Android"", 
    true(), OS_Name ) 
| fields _time clientip OS_Name OS_Version Browser_Name Browser_Version user 
| `get_iplocation_info(clientip)` 
| stats 
    values(clientip) as Login_Source
    values(OS_Name) as OS_Name
    values(OS_Version) as OS_Version
    values(Browser_Name) as Browser_Name
    values(Browser_Version) as Browser_Version
    dc(clientip) as Num_Login_Sources
    Values(work_city) As work_city
    Values(work_region) As work_region
    Values(work_country) As work_country
    latest(_time) as _time
    by user 
| rename user AS user 
| `strftime_format(_time)` 
| table _time user OS_Name OS_Version Login_Source Num_Login_Sources Browser_Name Browser_Version work_city work_region work_country 
| `rename_common_fields` 
| `rename_identity_fields`",0,5ff21b77edc6575d273a0bb5
"GMC-204","List of all use cases collected from the UC SH",usecase,SPL,,"index=`setup_summary_index` source=security_use_cases_lookup_searches 
| table Use_Case_Number Use_Case_Name application_Context Description Adoption_Phase ATT_CK_Tactic Data_Enrichment Data_Model Data_Source Dataset ESCU_Analytic_Story ESCU_Asset_At_Risk ESCU_Channel ESCU_CIS_Critical_Security_Controls ESCU_Confidence ESCU_Creation_Date ESCU_Details ESCU_How_To_Implement ESCU_Known_False_Positives ESCU_Providing_Technologies ESCU_Required_Fields ESCU_Search_Type Kill_Chain_Phases Notable_Severity SE_Category SE_Data_Sources SE_Journey SE_Security_Use_Case Security_Domain source_data Use_Case_Collection Search 
| search Use_Case_Name IN (*index*, *splunk*, *queu*, *health*, *perf*, *skip*, *lag*, *delay*, *forward*, *universal*, *search*, *scheduler*) 
| table Use_Case_Number Use_Case_Name Search",0,5ff21b77edc6575d273a0bb6
"GMC-203","Gather all dashboard searches",dashboards,SPL,,"| from lookup:splunk_rest_data_ui_views_sh_kv_store_lookup 
| search  app IN (*gmc_backup) 
| stats values(description) As description count values(panel_title) as panel_title values(search) as search values(*) as * by title 
| table title app count panel_title description search",0,5ff21b77edc6575d273a0bb7
"GMC-028C","Skipped search detail by Reason","rest,skips",Scheduler,"","index=_internal sourcetype=scheduler status=""skipped"" 
| bucket _time span=1d 
| eval Day = strftime(_time, ""%D"") 
| join max=0 savedsearch_name 
    [| rest /services/saved/searches 
    | where is_scheduled=1 
    | rename eai:acl.app AS app 
    | rename title AS savedsearch_name 
    | table app savedsearch_name cron_schedule] 
| eval app_search=app+"" | ""+savedsearch_name+"" | ""+cron_schedule 
| eval Reason=reason+"" | ""+app 
| convert ctime(*time) 
| chart limit=25 count over Reason by Day",0,5ff21b77edc6575d273a0bb8
"GMC-202","Significant Change in Volume of Data Indexed Alert",volume,Indexes,"","index=_internal host=lm*.*.splunkcloud.com source=*license_usage.log* type=""Usage"" 
| bin _time span=15m 
| eval date_wday=strftime(_time,""%w"") 
| eval date_hour=strftime(_time,""%H"") 
| eval weekday_weekend=if(((date_wday > 0) AND (date_wday < 6)), ""weekday"", ""weekend"") 
| eval biz_hours=if(((date_hour < 8) OR (date_hour > 18) OR (weekend_weekday==""weekend"")), ""no"", ""yes"") 
| stats sum(b) AS byte_sum by idx, weekday_weekend, biz_hours 
`gmc_comment(""| join type=inner idx,weekday_weekend, biz_hours 
    [| inputlookup avg_index_bytes_15m.csv] "")`
| eval devs=(byte_sum - average)/std 
| eval currentGB=round((byte_sum/1024/1024/1024), 3) 
| eval averageGB=round((average/1024/1024/1024), 3) 
| table idx, currentGB, averageGB, devs 
| where (devs < -2) AND averageGB > 0.75 
| sort devs 
| rename idx AS Index, currentGB AS ""GB Indexed over Past 15 Minutes"", averageGB AS ""Average GB Indexed per 15 Minutes"", devs AS ""Z-Score""",0,5ff21b77edc6575d273a0bb9
"GMC-201","Data Model Acceleration Lag",lag,Search,,"| tstats allow_old_summaries=false summariesonly=t 
    latest(_time) AS time from datamodel=Network_Traffic 
| convert ctime(time) AS last_time 
| eval current_time=now(), lag(mins)=round((time - current_time) / 60, 1) 
| convert ctime(current_time) 
| table last_time, current_time, lag(mins)
    19 UCCUS1032 Splunk Servers storage issue - HPOV",0,5ff21b77edc6575d273a0bba
"GMC-197","Skynet Searches",skynet,SPL,,"| inputlookup Skynet_Btool_savedsearches_conf.csv append=t 
| inputlookup Skynet_Dashboards.csv append=t 
| inputlookup Skynet_Macros.csv append=t 
| inputlookup Skynet_SavedSearches.csv append=t",0,5ff21b77edc6575d273a0bbb
"GMC-183","Report on search results count","gmc,tstats",Search,,"| tstats SUMMARIESONLY=TRUE ALLOW_OLD_SUMMARIES=FALSE 
    count 
    
avg(Search_Activity.Audit_Search.result_count1) as avg_result_count 
    min(Search_Activity.Audit_Search.result_count1) as min_result_count 
    max(Search_Activity.Audit_Search.result_count1) as max_result_count 
    FROM DATAMODEL=GMC
    WHERE nodename=Search_Activity.Audit_Search
    index=_audit
    AND Search_Activity.Audit_Search.user1 = ""userabc""
    AND Search_Activity.Audit_Search.info1 != ""granted""
    BY host Search_Activity.Audit_Search.search_id1 Search_Activity.Audit_Search.search Search_Activity.Audit_Search.info1 
| `gmc_drop_dm_object_name(Search_Activity.Audit_Search)` 
| rename info1 AS info, search_id1 As search_id 
| `get_cluster_label(host)` 
| stats avg(avg_result_count) as avg_result_count min(min_result_count) as min_result_count max(max_result_count) as max_result_count count by cluster_label info search 
| foreach *_count 
    [ eval <<FIELD>>=round('<<FIELD>>', 2)] 
| table cluster_label info count avg_result_count min_result_count max_result_count * search",0,5ff21b77edc6575d273a0bbc
